Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureAttributesUsed,measureNumIterations
pima_diabetes,8,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280002E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.468558282208589,0.28369438140786063,0.4232606252167126,62.35620499363528,88.70124677170804,71.96830017538234,81.2207152456142,-9.252415070231862,0.9346532490309395,1.0548144837092754,-0.12016123467833587,27.451474450774615,0.35651265520486514,2941.1540067996884,0.86,43.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.14,7.0,0.7962962962962963,0.86,0.826923076923077,0.7748148148148148,0.7662337662337663,0.31364117364117367,0.6863588263588263,0.23376623376623376,0.7610055001359349,0.7662337662337663,0.7613786213786213,0.7748148148148148,0.668,0.001,0.67,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280002E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.39078087375301,0.3134425390460175,0.45510800654024475,68.8948689131051,95.37539093138493,71.96830017538234,77.56371943334207,-5.595419257959733,0.9346532490309395,1.007321031601845,-0.07266778257090563,20.984758820710564,0.27252933533390344,2248.3093794445126,0.68,34.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.32,16.0,0.8292682926829268,0.68,0.7472527472527474,0.8140740740740741,0.7012987012987013,0.28055796055796056,0.7194420394420394,0.2987012987012987,0.7332910991447577,0.7012987012987013,0.7078635650064223,0.8140740740740741,0.85,0.001,0.85,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280002E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.33879781420765026,0.3141433110314906,0.4479532850766416,69.04889904004348,93.87600101340955,71.96830017538234,75.1478194591033,-3.179519283720964,0.9346532490309395,0.9759457072610819,-0.04129245823014239,20.913200352113954,0.2716000045729085,2240.642597209891,0.84,42.0,0.5185185185185185,14.0,0.48148148148148145,13.0,0.16,8.0,0.75,0.84,0.7924528301886793,0.7807407407407407,0.7142857142857143,0.39280423280423277,0.6071957671957672,0.2857142857142857,0.7040816326530612,0.7142857142857143,0.7045148247978437,0.7807407407407407,0.738,0.0,0.73,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280002E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4131568391496189,0.2956382018922643,0.444736700698231,64.98146431261317,93.20191269119593,71.96830017538234,89.56608107205052,-17.597780896668183,0.9346532490309395,1.1631958580785782,-0.22854260904763873,25.407560149189244,0.32996831362583434,2722.16880261903,0.9,45.0,0.5185185185185185,14.0,0.48148148148148145,13.0,0.1,5.0,0.7627118644067796,0.9,0.8256880733944953,0.7577777777777778,0.7532467532467533,0.37176527176527174,0.6282347282347283,0.24675324675324675,0.74851419766674,0.7532467532467533,0.7387584892172047,0.7577777777777778,0.777,0.001,0.77,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280002E7,692.0,76.0,53.0,23.0,0.0,69.73684210526316,30.263157894736842,0.0,0.28124999999999983,0.3418759795074207,0.4897349447011643,75.52314735776251,103.21448995860237,70.45387453942844,103.73239935653321,-33.27852481710477,0.9270246649924795,1.3648999915333317,-0.4378753265408522,15.912474466878496,0.20937466403787494,1703.3323788974965,0.84,42.0,0.5769230769230769,15.0,0.4230769230769231,11.0,0.16,8.0,0.7368421052631579,0.84,0.7850467289719626,0.6807692307692308,0.6973684210526315,0.4342914979757085,0.5657085020242915,0.3026315789473684,0.6828254847645429,0.6973684210526315,0.6837295731540689,0.6807692307692307,0.904,0.001,0.9,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,8,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,692.0,76.0,62.0,14.0,0.0,81.57894736842105,18.42105263157895,0.0,0.6053412462908011,0.24644566554589983,0.3734965908326103,54.4418251949779,78.7165803485557,70.45387453942844,47.751140683170945,22.702733856257495,0.9270246649924795,0.6283044826733019,0.2987201823191776,32.7494239839869,0.43091347347351183,3505.624117624112,0.82,41.0,0.19230769230769232,5.0,0.8076923076923077,21.0,0.18,9.0,0.8913043478260869,0.82,0.8541666666666666,0.8723076923076923,0.8157894736842105,0.18809716599190285,0.8119028340080972,0.18421052631578946,0.825858123569794,0.8157894736842105,0.8185307017543859,0.8723076923076923,0.728,0.001,0.67,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.47492980344965907,0.26591495093421125,0.40962187649151716,58.44827489722961,85.84302197059061,71.96830017538234,62.39084481967541,9.577455355706931,0.9346532490309395,0.8102707119438365,0.124382537087103,29.911586314810663,0.388462159932606,3204.7306638226005,0.92,46.0,0.48148148148148145,13.0,0.5185185185185185,14.0,0.08,4.0,0.7796610169491526,0.92,0.8440366972477064,0.8407407407407408,0.7792207792207793,0.3407022607022607,0.6592977392977393,0.22077922077922077,0.7790006603565925,0.7792207792207793,0.7662575956153937,0.8407407407407408,0.853,0.001,0.85,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.39596563317146066,0.2955794942350227,0.4366387833401972,64.96856033231055,91.50486051313405,71.96830017538234,64.04801490953781,7.920285265844527,0.9346532490309395,0.8317924014225689,0.10286084760837047,24.402497426735543,0.3169155509965655,2614.486271448239,0.8,40.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.2,10.0,0.7843137254901961,0.8,0.792079207920792,0.8096296296296296,0.7272727272727273,0.3346801346801347,0.6653198653198653,0.2727272727272727,0.7250788427259015,0.7272727272727273,0.7260499634869146,0.8096296296296296,0.673,0.001,0.67,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4534927157265597,0.2849255134905466,0.45385421928840713,62.626808606372464,95.11263912836162,71.96830017538234,83.09271928446928,-11.124419109086944,0.9346532490309395,1.079126224473627,-0.14447297544268758,26.27566203915273,0.34124236414484066,2815.1773350588765,0.82,41.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.18,9.0,0.803921568627451,0.82,0.8118811881188118,0.7874074074074074,0.7532467532467533,0.3036171236171236,0.6963828763828764,0.24675324675324675,0.7512977218859571,0.7532467532467533,0.7521404431548276,0.7874074074074074,0.665,0.0,0.66,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,61.0,16.0,0.0,79.22077922077922,20.77922077922078,0.0,0.5191256830601093,0.3012683711618262,0.4126921490252387,66.2189790895341,86.48644823196466,71.96830017538234,69.5639324870133,2.4043676883690352,0.9346532490309395,0.9034276946365364,0.031225554394403054,25.45439874870665,0.3305766071260604,2727.18709534828,0.9,45.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.1,5.0,0.8035714285714286,0.9,0.8490566037735849,0.8,0.7922077922077922,0.2996151996151996,0.7003848003848004,0.2077922077922078,0.788961038961039,0.7922077922077922,0.7851016907620681,0.8,0.71,0.0,0.7,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.2762566407846343,0.3371789069486215,0.4798301613894856,74.11213763515003,100.55632633469139,71.96830017538234,87.67141113765696,-15.703110962274621,0.9346532490309395,1.1385897550345059,-0.20393650600356653,16.467864480856942,0.21386836988125899,1764.3688206314162,0.88,44.0,0.6296296296296297,17.0,0.37037037037037035,10.0,0.12,6.0,0.7213114754098361,0.88,0.7927927927927928,0.7488888888888889,0.7012987012987013,0.45092833092833096,0.5490716690716692,0.2987012987012987,0.6875399190972962,0.7012987012987013,0.677893236032771,0.748888888888889,0.802,0.0,0.8,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5610034207525657,0.24965851282621754,0.37391504994218955,54.87509948889805,78.36006739251042,71.96830017538234,49.3565424888237,22.61175768655864,0.9346532490309395,0.6409940582964117,0.2936591907345278,33.24999501373996,0.4318181170615579,3562.4081408119573,0.88,44.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.12,6.0,0.8301886792452831,0.88,0.8543689320388349,0.8903703703703704,0.8051948051948052,0.2585281385281385,0.7414718614718615,0.19480519480519481,0.8020705709384955,0.8051948051948052,0.8023022094980975,0.8903703703703705,0.794,0.0,0.79,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4095092024539878,0.29833065111479945,0.4325783359642524,65.57326635966882,90.65392677812667,71.96830017538234,69.68160764563133,2.286692529751008,0.9346532490309395,0.9049559434497575,0.029697305581181922,24.526256904267793,0.3185228169385428,2627.7458755498737,0.84,42.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.16,8.0,0.7777777777777778,0.84,0.8076923076923077,0.7725925925925926,0.7402597402597403,0.3447041847041847,0.6552958152958153,0.2597402597402597,0.7337348641696468,0.7402597402597403,0.7348651348651349,0.7725925925925926,0.653,0.0,0.66,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4484240687679083,0.2852938724055519,0.4054308013517515,62.70777412955736,84.9647130326383,71.96830017538234,63.10547340096496,8.862826774417378,0.9346532490309395,0.8195516026099345,0.11510164642100491,26.422914636800723,0.3431547355428665,2830.9539946463483,0.76,38.0,0.2962962962962963,8.0,0.7037037037037037,19.0,0.24,12.0,0.8260869565217391,0.76,0.7916666666666667,0.8140740740740741,0.7402597402597403,0.27655603655603656,0.7234439634439634,0.2597402597402597,0.7513342197774174,0.7402597402597403,0.7438050455291836,0.8140740740740741,0.786,0.0,0.78,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.38110749185667747,0.2698510220810416,0.42862607593929036,59.61225627677351,90.33544020026278,70.45387453942844,68.20861367663576,2.2452608627926764,0.9270246649924795,0.8974817589031021,0.029542906089377322,27.5261550694806,0.3621862509142184,2946.5053530167456,0.86,43.0,0.5,13.0,0.5,13.0,0.14,7.0,0.7678571428571429,0.86,0.8113207547169812,0.823076923076923,0.7368421052631579,0.3768421052631579,0.6231578947368421,0.2631578947368421,0.7275375939849624,0.7368421052631579,0.7271274988126593,0.823076923076923,0.784,0.0,0.78,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,9,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,692.0,76.0,57.0,19.0,0.0,75.0,25.0,0.0,0.40624999999999994,0.25660030348754514,0.40966304547956356,56.68506620517283,86.3388711619548,70.45387453942844,60.35377192480846,10.100102614619978,0.9270246649924795,0.7941285779580061,0.1328960870344734,30.008576978552036,0.394849697086211,3212.233327921417,0.88,44.0,0.5,13.0,0.5,13.0,0.12,6.0,0.7719298245614035,0.88,0.822429906542056,0.8384615384615385,0.75,0.37,0.6299999999999999,0.25,0.7419205909510618,0.75,0.7387331256490135,0.8384615384615386,0.688,0.0,0.69,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.3036925395629238,0.3040153115174122,0.4667947165308874,66.82275832220068,97.82453381184685,71.96830017538248,104.98502385110058,-33.0167236757181,0.9346532490309413,1.3634418681961114,-0.4287886191651701,21.778540269855434,0.28283818532279786,2333.355211640598,0.78,39.0,0.48148148148148145,13.0,0.5185185185185185,14.0,0.22,11.0,0.75,0.78,0.7647058823529411,0.7688888888888888,0.6883116883116883,0.3897931697931698,0.6102068302068302,0.3116883116883117,0.6833766233766234,0.6883116883116883,0.6853734500793325,0.7688888888888888,0.674,0.0,0.67,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.35922330097087374,0.3202093533337243,0.4835842816797777,70.38221898603985,101.343064175258,71.96830017538248,104.3641669983274,-32.395866822944924,0.9346532490309413,1.3553787921860703,-0.4207255431551289,19.67148777039825,0.2554738671480292,2107.6053739614445,0.68,34.0,0.2962962962962963,8.0,0.7037037037037037,19.0,0.32,16.0,0.8095238095238095,0.68,0.7391304347826089,0.7503703703703704,0.6883116883116883,0.3046079846079846,0.6953920153920155,0.3116883116883117,0.716017316017316,0.6883116883116883,0.6948689459208395,0.7503703703703704,0.843,0.0,0.79,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.4936170212765959,0.27845932861775885,0.42759623995209733,61.205537069540135,89.60984636646955,71.96830017538248,79.25367561406338,-7.2853754386809015,0.9346532490309413,1.0292685144683555,-0.0946152654374143,28.443403982129574,0.3693948569107737,3047.4294464245804,0.88,44.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.12,6.0,0.8,0.88,0.8380952380952381,0.7681481481481481,0.7792207792207793,0.3066281866281866,0.6933718133718133,0.22077922077922077,0.7744982290436836,0.7792207792207793,0.7732131813764467,0.768148148148148,0.736,0.0,0.74,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.33919084593379656,0.30284420756071706,0.4472936516946988,66.56534892963485,93.73776395589772,71.96830017538248,73.2071599844481,-1.238859809065616,0.9346532490309413,0.9507423374603649,-0.016089088429423585,23.229555748780808,0.30168254219195856,2488.817170429821,0.9,45.0,0.5925925925925926,16.0,0.4074074074074074,11.0,0.1,5.0,0.7377049180327869,0.9,0.8108108108108109,0.8037037037037037,0.7272727272727273,0.41986531986531983,0.5801346801346802,0.2727272727272727,0.7201005961251863,0.7272727272727273,0.7059025198560083,0.8037037037037036,0.66,0.001,0.66,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4534927157265597,0.2651137519372452,0.3928205070279022,58.27217084945985,82.3220178182868,71.96830017538248,51.207755450238615,20.760544725143866,0.9346532490309413,0.665035785068034,0.26961746396290737,29.818656065651137,0.3872552735798849,3194.774106656298,0.82,41.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.18,9.0,0.803921568627451,0.82,0.8118811881188118,0.8607407407407407,0.7532467532467533,0.3036171236171236,0.6963828763828764,0.24675324675324675,0.7512977218859571,0.7532467532467533,0.7521404431548276,0.8607407407407407,0.725,0.001,0.73,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4573643410852714,0.3130262044927399,0.45516612179064936,68.80335831419501,95.38756994086566,71.96830017538248,87.03264234362993,-15.06434216824745,0.9346532490309413,1.1302940564107784,-0.195640807379837,22.512135159506403,0.29236539168190134,2411.9526492002346,0.74,37.0,0.25925925925925924,7.0,0.7407407407407407,20.0,0.26,13.0,0.8409090909090909,0.74,0.7872340425531915,0.7407407407407407,0.7402597402597403,0.2595189995189995,0.7404810004810005,0.2597402597402597,0.7585596221959858,0.7402597402597403,0.7449571704890854,0.7407407407407407,0.726,0.0,0.72,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.468558282208589,0.27410278621340456,0.39831340991784364,60.24796628551101,83.47314623823905,71.96830017538248,51.22558974436708,20.742710431015404,0.9346532490309413,0.6652673992774946,0.2693858497534468,28.519286543254335,0.37038034471758874,3055.5595124105994,0.86,43.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.14,7.0,0.7962962962962963,0.86,0.826923076923077,0.8748148148148148,0.7662337662337663,0.31364117364117367,0.6863588263588263,0.23376623376623376,0.7610055001359349,0.7662337662337663,0.7613786213786213,0.8748148148148148,0.63,0.0,0.63,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5279934613812833,0.25536311298296593,0.3720288705993392,56.128974222037606,77.96478739390386,71.96830017538248,53.82370123901831,18.14459893636417,0.9346532490309413,0.6990091070002378,0.2356441420307035,32.26658005718873,0.4190464942492043,3457.0449536726314,0.96,48.0,0.48148148148148145,13.0,0.5185185185185185,14.0,0.04,2.0,0.7868852459016393,0.96,0.8648648648648649,0.8622222222222222,0.8051948051948052,0.3266762866762867,0.6733237133237133,0.19480519480519481,0.8177826272088567,0.8051948051948052,0.7899303713257201,0.8622222222222222,0.636,0.0,0.64,0.0,13813.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,692.0,76.0,58.0,18.0,0.0,76.3157894736842,23.68421052631579,0.0,0.48338368580060426,0.28072348995550866,0.4222093895154925,62.014071679566875,88.98308618995068,70.45387453942848,68.76370718428343,1.69016735514505,0.92702466499248,0.9047856208458347,0.022239044146645393,26.266516756315465,0.34561206258309823,2811.668830326325,0.8,40.0,0.3076923076923077,8.0,0.6923076923076923,18.0,0.2,10.0,0.8333333333333334,0.8,0.816326530612245,0.8153846153846154,0.7631578947368421,0.2708502024291498,0.7291497975708502,0.23684210526315788,0.768170426065163,0.7631578947368421,0.7651271034729682,0.8153846153846153,0.691,0.0,0.68,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,10,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01911280003E7,692.0,76.0,54.0,22.0,0.0,71.05263157894737,28.94736842105263,0.0,0.36858006042296065,0.31878027842340695,0.4938323612735325,70.42112165004279,104.07804434907571,70.45387453942848,108.40037917599558,-37.9465046365671,0.92702466499248,1.4263207786315208,-0.49929611363904075,19.582316105382244,0.2576620540181874,2096.1663219338816,0.76,38.0,0.38461538461538464,10.0,0.6153846153846154,16.0,0.24,12.0,0.7916666666666666,0.76,0.7755102040816326,0.74,0.7105263157894737,0.33514170040485836,0.6648582995951418,0.2894736842105263,0.7163220551378445,0.7105263157894737,0.7129331264669612,0.7399999999999999,0.666,0.0,0.66,0.0,13813.0,71894.0,9678.0,?,?,?,?,?,?,?
